paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
DATE-2026-P3710,DATE,DATE,2026,partial,ENHANCED CXL POOLED MEMORY SYSTEM FOR SCALABLE AI VIA EMBEDDING ACCESS PREDICTION,Jongho Park|Hoyeon Lee|Seohyun Kim|Minho Ha|Byungil Koh|Jungmin Choi and Yeseong Kim,ts,TS36 TS36 Next-Generation Memory Systems for AI acceleration,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/proceedings-archive/2026/DATA/87.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS36,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3711,DATE,DATE,2026,partial,ENTROPY SAMPLING-BASED NEURAL ARCHITECTURE SEARCH FOR RESOURCE-CONSTRAINED MICROCONTROLLER TARGETS,Christian Heidorn|Frank Hannig|Dominik Riedelbauch|Christoph Strohmeyer and Jürgen Teich,ts,"TS25 TS25 Efficient AI Systems, Model Compression, and Edge Optimisation",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/programme#TS25,https://www.date-conference.com/proceedings-archive/2026/DATA/492.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS25,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3712,DATE,DATE,2026,partial,EQUICORE: ACCELERATING CLEBSCH-GORDAN TENSOR PRODUCT OF EQUIVARIANT NEURAL NETWORKS ON FPGA,Shidi Tang|Chuanzhao Zhang|Ruiqi Chen|Yuxuan Lv|Bruno Silva and Ming Ling,ts,TS34 TS34 Design methodologies for efficient machine learning,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS34,https://www.date-conference.com/programme#TS34,https://www.date-conference.com/proceedings-archive/2026/DATA/473.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS34,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3713,DATE,DATE,2026,partial,EQUIVALENT-0NS-REPLACEMENT SELF-AWARE-ACCESS LLC ON DUAL-PORT SOT-MRAM BY SENSE-WHILE-REPLACE,Keyang Zhang|Quanhai Zhu|Zhenghan Fang|Shuyu Wang and Hao Cai|Southeast University,ts,TS16 TS16 Spintronic Memory-centric Design Architectures,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS16,https://www.date-conference.com/programme#TS16,https://www.date-conference.com/proceedings-archive/2026/DATA/1107.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS16,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3714,DATE,DATE,2026,partial,ESTCODER: A RTL CODE GENERATOR BASED ON STATIC FUNCTIONAL ESTIMATION,Qi Xiong|Renzhi Chen|Zhigang Fang|Bowei Wang|Yingjie Zhou|Libo Huang and Lei Wang,ts,"TS22 TS22 LLMs & AI-Augmented Electronic Design Automation (EDA), CAD, and Hardware Systems",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/proceedings-archive/2026/DATA/504.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS22,official_page,primary,verified,high,T07|T11,ml_llm_for_eda,ai_for_eda|llm|automation,DATE-C08,DA04 ML/LLM for EDA,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3715,DATE,DATE,2026,partial,ETLA-3D: EQUIVALENT THIN LAYER AGGREGATION BASED THERMAL FEM FOR HYBRID BONDING F2F 3D ICS,Chenghan Wang|Zhen Zhuang|Kai Zhu|Darong Huang|Luis Costero|Rongmei Chen|David Atienza and Tsung-Yi Ho,ts,TS06 TS06 Thermal and Power Integrity Modeling for Advanced 3D/2.5D IC Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/proceedings-archive/2026/DATA/25.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS06,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3716,DATE,DATE,2026,partial,EUNOMIA: PREEMPTION-BASED AND QOS-AWARE CORE ALLOCATION IN OVERSUBSCRIBED CLOUD,Yunda Guo|Puqing Wu|Haoqiong Bian|Yunpeng Chai|Yao Shen|Haoyu Yang|Qing Liu|Zhengbin Huang|Le Yue and Yi Yang,ts,"TS03 TS03 Routing, Mapping, and Interconnects for Scalable Hardware Systems",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS03,https://www.date-conference.com/programme#TS03,https://www.date-conference.com/proceedings-archive/2026/DATA/1135.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS03,official_page,primary,verified,high,T10|T12,physical_implementation_chiplet_closure,physical_design|chiplet_or_3d|closure,DATE-C05,DA01 Physical implementation and 3D/chiplet closure,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3717,DATE,DATE,2026,partial,EVALUATION OF THERMAL AND POWER INTEGRITY AND ITS IMPACT ON PERFORMANCE FOR 3D MEMORY-ON-LOGIC CPUS WITH FSPDN AND BSPDN,Yumeng Wang|Xincheng Liu|Hu Zhou|Linqiu Wang|Zexu Leng|Haolan Yang|Zhuojun Chen|Zhiyong Zhang|Lianmao Peng and Rongmei Chen,ts,"TS37 TS37 Low-power, energy-efficient, and thermal-aware design",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/programme#TS37,https://www.date-conference.com/proceedings-archive/2026/DATA/1074.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS37,official_page,primary,verified,high,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3718,DATE,DATE,2026,partial,EXACT SYNTHESIS WITH OPTIMAL SWITCHING ACTIVITY,Marcel Walter|Michael Feldmeier and Robert Wille|TU Munich,ts,TS14 TS14 Logic and FPGA Synthesis,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/programme#TS14,https://www.date-conference.com/proceedings-archive/2026/DATA/515.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS14,official_page,primary,verified,high,T06|T07,reconfigurable_spatial_dataflow,reconfigurable|spatial_dataflow|mapping,DATE-C03,ACC03 Reconfigurable and spatial dataflow architectures,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3719,DATE,DATE,2026,partial,EXPLAINABLE GNN-DRIVEN TEST POINT INSERTION ON UNCONTROLLABLE I/OS,Sung-Hyuk Cho|Tae-Min Park|Jeongyeol Lee|Jae-Youn Hong|Andreas Gerstlauer and Joon-Sung Yang,ts,TS13 TS13 Test Generation and Fault Detection for AI/ML and Hybrid Hardware Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS13,https://www.date-conference.com/programme#TS13,https://www.date-conference.com/proceedings-archive/2026/DATA/431.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS13,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3720,DATE,DATE,2026,partial,EXPLAINABLE HARDWARE TROJAN DETECTION AT RTL USING ATTENTION MECHANISM,Siyu Tian|Wei Hu|Lingjuan Wu|Tianle You|Hao Su and Jiacheng Zhu,ts,"TS22 TS22 LLMs & AI-Augmented Electronic Design Automation (EDA), CAD, and Hardware Systems",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/proceedings-archive/2026/DATA/1148.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS22,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3721,DATE,DATE,2026,partial,EXPLOITING VARIABLE-DIMENSIONAL LDPC CODING TO IMPROVE NAND FLASH MEMORY SYSTEM PERFORMANCE,Meng Zhang|Wei Li|Yangyi Li|Tianwei Gui|Changsheng Xie and Fei Wu|Huazhong University of Science and Technology,ts,TS38 TS38 Ultra-Reliable and Efficient Mixed-Criticality Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS38,https://www.date-conference.com/programme#TS38,https://www.date-conference.com/proceedings-archive/2026/DATA/1577.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS38,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3722,DATE,DATE,2026,partial,EXPLORING A RESOURCE-EFFICIENT NTT FPGA ACCELERATOR FOR FULLY HOMOMORPHIC ENCRYPTION,Valentino Guerrini|Giuseppe Sorrentino and Davide Conficconi|Politecnico di Milano,ts,TS02 TS02 Trustworthy AI-Driven and Hardware-Level Security Techniques,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS02,https://www.date-conference.com/programme#TS02,https://www.date-conference.com/proceedings-archive/2026/DATA/1057.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS02,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3723,DATE,DATE,2026,partial,EXPLORING HETEROGENEITY-AWARE OPTIMIZATIONS FOR RESOURCE EFFICIENT EDGE RECOMMENDATION,Yerin Lee|Gyudong Kim|Eunjin Lee|Jeff Zhang|Young-Ho Gong|Young Geun Kim and Carole-Jean Wu,ts,TS01 TS01 Energy Efficiency and Performance Optimization,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/programme#TS01,https://www.date-conference.com/proceedings-archive/2026/DATA/1571.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS01,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3724,DATE,DATE,2026,partial,EXTENDING AND ACCELERATING INNER PRODUCT MASKING WITH FAULT DETECTION VIA INSTRUCTION SET EXTENSION,Songqiao Cui|Geng Luo|Junhan Bao|Josep Balasch and Ingrid Verbauwhede,ts,TS28 TS28 Design and test of hardware security primitives,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS28,https://www.date-conference.com/programme#TS28,https://www.date-conference.com/proceedings-archive/2026/DATA/184.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS28,official_page,primary,verified,high,T11|T12,hardware_security_trusted_systems,security|attack_or_fault|trust,DATE-C12,SEC01 Hardware security and trusted systems,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3725,DATE,DATE,2026,partial,FALCON-3D: FULL-CHIP ANALYTICAL THERMAL SIMULATION WITH LATERAL CONVECTION FOR 3D-STACKED ICS,Tsung-Lin Lu|Yu-Min Lee|Pei-Yu Huang and Ching-Hsiang Wang|National Yang Ming Chiao Tung University,ts,TS06 TS06 Thermal and Power Integrity Modeling for Advanced 3D/2.5D IC Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/proceedings-archive/2026/DATA/570.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS06,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3726,DATE,DATE,2026,partial,FALCON: A FAST AND LOW-POWER CURRENT-MODE NEAR-SENSOR-COMPUTING ARCHITECTURE FOR REAL-TIME EDGE VISUAL PROCESSING,Liang Zhang|Jing Kou|Jinyao Mi|Yang Liu|Junda Zhao|Junzhan Liu and Wang Kang|Beihang University,ts,TS33 TS33 Efficient and Secure AI for Robotics and Autonomous Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS33,https://www.date-conference.com/programme#TS33,https://www.date-conference.com/proceedings-archive/2026/DATA/217.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS33,official_page,primary,verified,high,T04|T08,embedded_realtime_cps_robotics_edge,edge|real_time|cps_or_robotics,DATE-C10,"SYS01 Embedded real-time CPS, automotive, robotics, edge IoT",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3727,DATE,DATE,2026,partial,FAQNAS: FLOPS AWARE HYBRID QUANTUM NEURAL ARCHITECTURE SEARCH USING GENETIC ALGORITHM,Muhammad Kashif|Shaf Khalid|Alberto Marchisio|Nouhaila Innan and Muhammad Shafique|New York University Abu Dhabi,ts,TS05 TS05 Innovations in Cross-Layer Optimization for advanced DES,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS05,https://www.date-conference.com/programme#TS05,https://www.date-conference.com/proceedings-archive/2026/DATA/580.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS05,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3728,DATE,DATE,2026,partial,FARM: FAST ACCELERATION OF RANDOM FORESTS VIA IN-MEMORY TRAVERSAL,Aymen Ahmed and Valeria Bertacco|University of Michigan,ts,TS36 TS36 Next-Generation Memory Systems for AI acceleration,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/programme#TS36,https://www.date-conference.com/proceedings-archive/2026/DATA/240.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS36,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3729,DATE,DATE,2026,partial,FAST AND ENERGY-EFFICIENT SUPPORT FOR LOW-PRECISION LLMS ON PIM,Byeori Kim|Sangjun Lee and EunHyeok Park|Pohang University of Science and Technology,ts,TS19 TS19 Quantization for Hardware-Efficient Neural Networks,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS19,https://www.date-conference.com/programme#TS19,https://www.date-conference.com/proceedings-archive/2026/DATA/1597.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS19,official_page,primary,verified,high,T01|T10,memory_centric_acceleration,memory_centric|pim_cim|ai_acceleration,DATE-C02,ACC02 Memory-centric acceleration,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3730,DATE,DATE,2026,partial,FAST: A SCALABLE FRAMEWORK FOR ACCELERATING FLEXIBLE STRUCTURED SPARSE TRAINING,Shuaiheng Li|Jun Liu|Xinhao Li|Yaoxiu Lian|Tianlang Zhao|Li Ding and Guohao Dai,ts,"TS22 TS22 LLMs & AI-Augmented Electronic Design Automation (EDA), CAD, and Hardware Systems",accepted_paper,,,,,,,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/programme#TS22,https://www.date-conference.com/proceedings-archive/2026/DATA/1186.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS22,official_page,primary,verified,high,T02|T03|T05,ai_inference_model_specific_accelerators,ai_inference|model_specific|accelerator,DATE-C01,ACC01 AI inference and model-specific accelerators,provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
DATE-2026-P3731,DATE,DATE,2026,partial,FASTRW: AN EFFICIENT RANDOM WALK METHOD FOR STEADY-STATE THERMAL ANALYSIS,Zixiao WANG|Tianshu Hou|Chenghan Wang|Zhen Zhuang|Tsung-Yi Ho|Farzan Farnia and Bei Yu|The Chinese University of Hong Kong,ts,TS06 TS06 Thermal and Power Integrity Modeling for Advanced 3D/2.5D IC Systems,accepted_paper,,,,,,,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/programme#TS06,https://www.date-conference.com/proceedings-archive/2026/DATA/45.pdf,DATE 2026 detailed programme,https://www.date-conference.com/programme#TS06,official_page,primary,verified,high,T11|T12,test_reliability_fault_tolerance,test|reliability|fault_tolerance,DATE-C07,"DA03 Test, diagnosis, reliability, fault tolerance",provisional,,,,,,none,0,,maybe,doi,Parsed from official DATE detailed programme; DOI/DBLP not batch-verified.
